Processed_Title,label_st1,label
Nigeria to relax coronavirus curbs on places of worship,-1,coronavirus_coronavirus_case
New coronavirus outbreak at Melbourne meat facility,640,limited_plant_coronavirus_workplace
Coronavirus Tracker,1033,seriously_outbreak_coronavirus_map
"No Filipino in Morocco infected with coronavirus, says envoy",153,number_coronavirus
1 In 5 Adults In England Think The Coronavirus Is A Hoax,1247,check_hoax_coronavirus_fact
How are social media giants fighting coronavirus conspiracies ? ,283,remove_theory_coronavirus_conspiracy
Coronavirus: Life in a high security quarantine facility in New Zealand,809,coronavirus_coronavirus_quarantine
7 streets locked down in Peshawar to prevent coronavirus spread,884,coronavirus_lockdown_govt_province
First cases of coronavirus confirmed in Russia Deputy PM,110,confirms_case_coronavirus
Racing against a deadly blueprint: Scientists push for vaccine as coronavirus spreads,212,race_vaccine_coronavirus
Coronavirus: Don't use vodka to sanitise hands,300,coronavirus_coronavirus_disinfectant
Coronavirus leads to surge in travel insurance sales,732,coronavirus_pinch_holiday
Two Coronavirus Deaths in Florida as Global Infections Rise,-1,coronavirus_coronavirus_case
There Are 10 Million Coronavirus Cases Worldwide. The U.S. Accounts For 25% Of Them.,753,know_coronavirus_%
Coronavirus updates: Hundreds of Texas bar owners pledge defiance to governor's order,-1,coronavirus_coronavirus_case
Mnuchin: Americans Can Expect Coronavirus Relief Checks In 3 Weeks,603,apologizes_check_coronavirus_cash
Footman in contact with the Queen 'tests positive for coronavirus',76,diagnosed_contact_coronavirus
"Mexico's registers 7,497 confirmed coronavirus cases, 650 deaths",717,denies_case_coronavirus_death
CoronaVirus: FG shuts Abuja supermarket,927,coronavirus_weekend_panic
Coronavirus deemed of 'international concern' by WHO,518,declares_emergency_health
Haripur couple found negative to coronavirus,-1,coronavirus_coronavirus_case
Canada's first lady recovered from coronavirus,471,recovered_lady_coronavirus
China is struck by 30 more coronavirus cases,854,reports_case_coronavirus
Second patient has coronavirus at psychiatric hospital,1043,treated_limit_coronavirus_patient
Coronavirus test negative for passenger aboard Italian cruise ship,395,coronavirus_positive_ship_cruise
"Coronavirus: 14 Deaths Now In U.S. New Cases In Maryland, Colorado",-1,coronavirus_coronavirus_case
Iraq Shi'ite pilgrims returning from Syria test positive for coronavirus: officials,1,reports_death_coronavirus
5 Ways the Coronavirus Will Hurt Social Security,22,ways_security_impact
Coronavirus crash puts portfolios to the test plus other top investing tips,535,invest_portfolio_coronavirus_investing
"German, Swiss hospitals to treat coronavirus patients from eastern.",133,hospitals_patient_coronavirus_case
Italian Couple tested positive for coronavirus in Rajasthan,-1,coronavirus_coronavirus_case
Love speaks through a window pane at coronavirus facility,659,sends_mourn_coronavirus_pandemic
Australian coronavirus death toll climbs to 102,908,rises_life_coronavirus_death
"Brazil registers 1,156 coronavirus deaths on Friday",314,surges_case_coronavirus
"2 in Colorado Test Positive for Coronavirus, Are Isolated",256,isolated_member_coronavirus_case
"Latest Coronavirus Cancellations, Tom Hanks And Rita Wilson Health Update",14,cancellations_coronavirus_fan
UK may tighten coronavirus restrictions,988,coronavirus_restriction_patient
Coronavirus: Buhari to observe eid at home with family,1179,coronavirus_eid_home
"Georgia exports at record pace, but coronavirus looms",286,updates_beaches_coronavirus_pandemic
"Lee Fierro, 'Jaws' Actor, Dies of Coronavirus at 91",305,coronavirus_season_cruise_passenger
What kind of face mask best protects against coronavirus ? ,32,protect_mask_coronavirus_face
"Chicagoan Helps Those Suffering From Coronavirus With Donations, Fundraising",1027,"coronavirus_100,000_pandemic"
"Coronavirus: Week of Mar. 1 to Mar. 7, confirmed cases top 100,000 worldwide",1148,"surpass_100,000_coronavirus_case"
Will the Porn Industry Be Disrupted by Coronavirus ? ,145,reports_spike_view_industry
Scott Disick Is Selling Clothes That Say 'Wash Your Hands' in the Wake of Coronavirus Outbreak,-1,coronavirus_coronavirus_case
There's a Voter Shaped Hole in Biden's Coronavirus Plan,463,crafting_wishlist_coronavirus_package
India seals off coronavirus hot spots to stop spread,1256,sees_lockdown_coronavirus_surge
Coronavirus infected Rep. Ben McAdams hospitalized with trouble breathing,931,hospitalized_coronavirus_trouble
All the Celebrities Giving Back Throughout the Coronavirus Epidemic,457,coronavirus_crisis_celebrity
Queen Elizabeth cancels birthday plans due to coronavirus,763,cancels_tour_coronavirus_birthday
"South African rapper, AKA recovers from coronavirus",-1,coronavirus_coronavirus_case
Ajinkya Rahane Contributes To Fight Coronavirus Pandemic Cricket News,-1,coronavirus_coronavirus_case
The impact of coronavirus on Islam video,-1,coronavirus_coronavirus_case
Coronavirus: Swing District GOP Challengers Call for China Travel Ban,664,coronavirus_restriction_cotton_travel
Former FDA Commissioner On Coronavirus Testing,1075,approves_test_coronavirus
"Coronavirus Pandemic: New Coronavirus Deaths In Santa Clara, San Francisco, Marin Confirmed Cases Grow By 296 Regionally",857,grow_case_death
Coronavirus: Flyer's unusual Covid 19 protection outfit,47,coronavirus_mask_pandemic
F1 and FIA monitoring coronavirus outbreak in China,1170,peak_china_coronavirus_day
Biden warns economic recovery from coronavirus 'a long way away',-1,coronavirus_coronavirus_case
Oklahoma Gov. Kevin Stitt tests positive for coronavirus,1105,tests_positive_coronavirus_governor
Nigerian photographer confirms that he tested positive for Coronavirus after attending AMVCA,10,confirmed_amvca_case_isolation
Putin's spokesman hospitalised with coronavirus,791,wishes_recovery_coronavirus_spokesman
"Trump Says He Was Tested For Coronavirus, Awaiting Results",583,says_test_coronavirus
Coronavirus Tracking with Blockchain QuillTrace,-1,coronavirus_coronavirus_case
A tiger at the Bronx Zoo tests positive for coronavirus,52,tests_positive_tiger_coronavirus
Tik Tokers perform viral Vietnamese dance about coronavirus prevention,614,themed_dance_coronavirus_bar
"Coronavirus cases spikes to 360 in India, says Health Ministry",-1,coronavirus_coronavirus_case
Russia Emergency Response Center To Discuss Preventing Coronavirus Spread Friday Golikova,774,creates_spread_pandemic_coronavirus
U.S. says website offered phony coronavirus vaccines,-1,coronavirus_coronavirus_case
New case of coronavirus in Utah signals 'community spread',-1,coronavirus_coronavirus_case
US tells its citizens 'do not travel' to China because of coronavirus,665,tells_china_coronavirus_outbreak
Coronavirus Tasikmalaya Mayor Questions Centralized Blood Tests,-1,coronavirus_coronavirus_case
Tripura youth dies of Coronavirus infection in Malaysia,794,dies_family_tripura_coronavirus
'Coronavirus a very convenient excuse' for poor economy,1086,coronavirus_economy
Coronavirus: Thailand plans 'travel bubbles' when it's ready to open borders,732,coronavirus_pinch_holiday
"US Promises $2.1 Bn For Sanofi, GSK Coronavirus Vaccine",59,snag_vaccine_coronavirus
"Donald Trump Vows to Investigate Wuhan Lab, Coronavirus Bats",851,trump_lab_coronavirus_report
Safety steps stressed against coronavirus,-1,coronavirus_coronavirus_case
DIG Operations Suhail Sukhera Tests Positive For Coronavirus,1118,tests_dpo_direct_coronavirus
America's coronavirus death toll increases to over 36k,-1,coronavirus_coronavirus_case
Facilities At Six BHUs Improved For Coronavirus Tests: Dostain,981,coronavirus_capacity_testing
CDC: 'Perverse Incentive' for Hospitals to Inflate Coronavirus Deaths,1172,coronavirus_report_apocalypse
Reporter apologizes and deletes tweet claiming Trump called coronavirus a 'hoax',-1,coronavirus_coronavirus_case
Danish Prime Minister to announce gradual lifting of coronavirus lockdown,830,announce_lifting_coronavirus_lockdown
"Coronavirus in India: India Lockdown News, Coronavirus Death Tool, New Cases in India",-1,coronavirus_coronavirus_case
"Model projects 200,000 people in the US could die from coronavirus by October",0,projects_number_coronavirus_model
Quebec confirms 21 cases of coronavirus,-1,coronavirus_coronavirus_case
Are hand dryers or paper towels better at stopping coronavirus ? ,727,answered_coronavirus_hand_dryer
Premier's coronavirus update,1131,coronavirus_development_nrl
What happens when you are tested for coronavirus,1191,find_test_coronavirus_testing
China reports 17 new coronavirus cases,854,reports_case_coronavirus
Washington residents furious over coronavirus motel quarantine plans,1057,closure_plan_coronavirus_resident
Bianca Gonzalez goes back to work after testing negative for coronavirus,1023,tested_coronavirus_woman
Tenth coronavirus death confirmed,870,"says_51,000_death_coronavirus"
Coronavirus Explained: What happens next ? BBC News,1238,explained_payment_coronavirus_cash
Arizona Wildfires Force Hundreds to Evacuate as Coronavirus Cases Surge,347,evacuate_coronavirus_case
"As World Fights Coronavirus, Tech Companies Are Uniting To Stop Coronavirus Misinformation",111,uniting_misinformation_giant_company
Coach And 10 Players At Peruvian Club Have Coronavirus,-1,coronavirus_coronavirus_case
Algeria extends curfew as coronavirus cases rise,435,extends_curfew_coronavirus_case
Cases of coronavirus in Canada,-1,coronavirus_coronavirus_case
Georgia postpones primaries again because of coronavirus,149,postpones_primary_coronavirus_fear
Indian shares fall as coronavirus cases increase,771,fall_action_coronavirus_stock
Coronavirus updates: Trump signs emergency coronavirus spending package,443,signs_package_coronavirus_emergency
"Coronavirus Latest: Massachusetts Reports 50 New Deaths, 233 Additional Cases",241,latest_cases_death_case
Coronavirus: Kisii launches three week fumigation exercise,355,coronavirus_exercise_case_week
Coronavirus death toll reaches 213 in China,750,rises_9692_death_toll
First Coronavirus Positive Case In Sialkot District,993,case_coronavirus
"Centre making all efforts to ensure diagnosis, treatment of Coronavirus: Health Minister",1211,says_coronavirus_patient
Coronavirus: Cases hold at 95 in Peterborough 1 new case in Northumberland County,118,coronavirus_case
Holiday plans of thousands of Brits are in tatters over coronavirus,732,coronavirus_pinch_holiday
Sindh govt imposes province wide emergency to tackle coronavirus,884,coronavirus_lockdown_govt_province
Philippines declares curfew in Manila to fight coronavirus,387,declares_curfew_coronavirus_lockdown
Wall Street executive dies from coronavirus complications,691,dies_victim_coronavirus_doctor
Senator Rand Paul tests positive for the coronavirus,277,tests_positive_coronavirus_exposure
Godin Criticizes Serie A's Response to Coronavirus Pandemic,-1,coronavirus_coronavirus_case
"France No daily coronavirus death toll, to be updated on May 25",499,updated_case_coronavirus_death
A second LAX screener tests positive for the coronavirus,1050,tests_coronavirus_test
Tracking Coronavirus Vaccines Globally,212,race_vaccine_coronavirus
NASA tests telecommute plan amid coronavirus worries,646,tests_plan_coronavirus_telework
Social media's comprehensive guide to surviving the coronavirus,298,goes_disinformation_coronavirus_search
Coronavirus forces RSS to call off annual meet,-1,coronavirus_coronavirus_case
Dr Fauci says he just doesn't know when coronavirus will end,160,says_pandemic_coronavirus_expert
4 Pakistani students in China diagnosed with coronavirus: PM special assistant,840,diagnosed_coronavirus_student
FALSE: Photo of 'President of Italy' crying 'over coronavirus',701,tightens_rule_coronavirus_crisis
Philippine central bank ready to support growth amid coronavirus outbreak,1086,coronavirus_economy
